Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
28.0,0,1,6.0,3,2,2,4.0,0,4.0,1,2.0,0,4,0,0.0,1,17596.0
43.0,1,3,22.0,3,1,3,3.0,4,3.0,1,6.0,1,3,0,0.0,0,31064.0
29.0,1,1,9.0,2,2,4,5.0,0,4.0,1,2.0,0,1,0,3.0,1,21879.0
32.0,0,1,8.0,2,2,3,3.0,0,3.0,2,1.0,0,5,1,1.0,1,18068.0
36.0,0,1,17.0,2,2,3,4.0,1,4.0,3,2.0,0,4,1,1.0,2,21499.0
25.0,0,1,9.0,1,1,3,4.0,0,3.0,3,3.0,1,3,1,2.0,1,22438.0
53.0,0,3,8.0,3,1,2,4.0,3,4.0,0,3.0,0,2,0,1.0,3,22525.0
38.0,1,1,8.0,3,2,3,3.0,0,3.0,0,7.0,1,4,0,0.0,1,18057.0
30.0,1,3,34.0,3,1,3,4.0,3,3.0,1,3.0,0,3,0,1.0,3,26317.0
47.0,1,3,17.0,3,1,4,5.0,3,3.0,0,4.0,1,2,1,2.0,3,27749.0
24.0,1,1,24.0,2,2,2,3.0,0,3.0,0,1.0,0,4,1,0.0,1,17774.0
30.0,0,1,9.0,2,2,2,3.0,0,3.0,1,5.0,0,3,1,0.0,1,17097.0
48.0,1,3,9.0,3,1,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,23215.0
55.0,0,1,14.0,3,2,2,4.0,4,4.0,1,2.0,1,3,1,1.0,0,28577.0
47.0,1,3,9.0,2,2,4,4.0,3,3.0,1,6.0,1,3,0,3.0,3,29046.0
36.0,1,2,14.0,2,2,3,4.0,0,5.0,1,1.0,0,1,0,1.0,1,17342.0
53.0,1,1,29.0,2,1,3,3.0,4,3.0,2,7.0,0,5,1,1.0,0,29275.0
53.0,1,1,15.0,2,1,3,4.0,0,5.0,0,2.0,0,1,1,2.0,1,21628.0
34.0,1,3,12.0,3,1,3,4.0,0,3.0,3,3.0,1,1,0,2.0,1,21529.0
39.0,1,2,7.0,2,2,3,2.0,0,3.0,0,3.0,0,4,1,1.0,1,21522.0
54.0,1,1,8.0,1,1,2,3.0,3,3.0,1,1.0,0,4,0,0.0,3,28549.0
25.0,1,3,11.0,3,1,3,4.0,1,3.0,0,3.0,1,5,1,1.0,2,22840.0
55.0,1,3,10.0,3,1,3,4.0,1,5.0,0,4.0,0,4,1,2.0,2,24618.0
50.0,1,1,6.0,3,2,3,3.0,4,3.0,1,1.0,0,5,0,2.0,0,32399.0
45.0,1,3,7.0,3,1,4,4.0,1,5.0,1,7.0,1,2,0,1.0,2,24132.0
38.0,1,3,8.0,2,1,2,3.0,1,5.0,1,4.0,0,4,0,1.0,2,21893.0
30.0,1,1,14.0,3,1,4,5.0,0,3.0,1,8.0,0,5,1,2.0,1,21210.0
30.0,0,1,8.0,3,1,2,3.0,0,3.0,2,1.0,0,4,1,0.0,1,17564.0
34.0,1,3,9.0,2,1,2,5.0,1,3.0,2,6.0,0,1,1,0.0,2,21029.0
48.0,1,3,13.0,3,2,3,3.0,1,5.0,1,5.0,0,4,1,1.0,2,20486.0
34.0,1,3,15.0,2,1,3,3.0,1,3.0,1,2.0,0,1,0,0.0,2,20714.0
46.0,1,3,15.0,3,2,3,4.0,3,3.0,3,2.0,0,5,0,1.0,3,24619.0
47.0,1,1,15.0,2,1,3,3.0,0,3.0,2,5.0,0,3,1,0.0,1,17105.0
32.0,1,1,16.0,3,2,1,3.0,3,3.0,3,3.0,0,1,0,0.0,3,26244.0
28.0,1,1,15.0,3,1,3,2.0,0,3.0,1,2.0,0,4,0,1.0,1,22195.0
36.0,1,3,23.0,3,2,4,4.0,3,4.0,0,2.0,0,2,1,3.0,3,26698.0
36.0,0,1,24.0,2,2,3,3.0,1,3.0,3,3.0,0,3,0,1.0,2,22779.0
28.0,1,1,25.0,3,2,3,4.0,0,5.0,1,2.0,0,3,1,1.0,1,18196.0
36.0,1,1,14.0,2,2,4,5.0,0,3.0,1,3.0,0,3,1,1.0,1,21368.0
34.0,1,3,14.0,1,2,3,1.0,1,3.0,1,2.0,0,1,0,2.0,2,21799.0
37.0,1,1,9.0,2,1,4,4.0,0,3.0,1,6.0,0,5,1,1.0,1,21221.0
27.0,0,1,7.0,3,1,4,5.0,0,3.0,1,3.0,0,1,0,1.0,1,20685.0
36.0,0,1,24.0,2,2,3,3.0,1,3.0,3,3.0,0,3,1,0.0,2,22779.0
25.0,1,3,10.0,2,1,4,4.0,1,3.0,3,2.0,0,2,1,1.0,2,23255.0
35.0,1,3,31.0,3,1,3,5.0,1,4.0,3,2.0,1,5,1,1.0,2,23277.0
54.0,1,1,14.0,2,2,3,2.0,4,3.0,1,5.0,0,1,0,2.0,0,33492.0
44.0,1,3,6.0,3,1,3,3.0,1,5.0,1,6.0,1,2,0,0.0,2,20454.0
54.0,0,1,6.0,2,1,2,3.0,3,3.0,1,1.0,0,5,1,1.0,3,25502.0
54.0,1,3,8.0,2,1,2,4.0,3,3.0,1,7.0,0,5,1,1.0,3,25686.0
31.0,1,1,9.0,2,2,4,4.0,0,4.0,2,3.0,0,3,0,1.0,1,30594.0
38.0,0,1,8.0,3,1,3,4.0,0,4.0,1,5.0,0,3,0,0.0,1,17468.0
26.0,0,1,6.0,3,1,3,4.0,0,3.0,1,2.0,0,2,1,0.0,1,17007.0
51.0,1,1,15.0,2,2,3,3.0,0,3.0,1,4.0,0,3,1,0.0,1,17075.0
37.0,0,3,15.0,2,2,4,5.0,3,5.0,3,3.0,0,1,0,1.0,3,26265.0
57.0,0,3,13.0,2,1,3,2.0,4,5.0,1,2.0,0,3,1,1.0,0,31890.0
40.0,1,1,8.0,2,2,2,4.0,0,3.0,2,3.0,0,5,0,1.0,1,17809.0
37.0,0,3,25.0,3,2,2,3.0,3,4.0,3,2.0,1,5,0,0.0,3,22642.0
36.0,1,1,9.0,2,2,3,1.0,1,5.0,1,7.0,0,1,1,2.0,2,21842.0
39.0,1,1,10.0,1,1,3,4.0,1,3.0,2,5.0,1,5,0,1.0,2,4678.0
34.0,1,3,16.0,2,1,2,3.0,0,3.0,1,2.0,1,1,0,1.0,1,17220.0
36.0,1,1,32.0,3,1,3,4.0,3,3.0,1,3.0,1,3,0,2.0,3,29066.0
34.0,1,1,8.0,2,2,3,4.0,0,3.0,1,4.0,0,5,1,0.0,1,17768.0
37.0,1,1,8.0,2,2,3,4.0,0,3.0,2,7.0,1,3,0,2.0,1,17090.0
32.0,1,1,31.0,3,0,4,5.0,1,5.0,3,3.0,0,5,0,3.0,2,25490.0
39.0,1,1,7.0,1,1,4,4.0,3,5.0,0,3.0,0,4,1,3.0,3,32260.0
38.0,1,1,21.0,2,1,4,4.0,0,5.0,1,3.0,0,4,1,2.0,1,21712.0
38.0,1,3,6.0,2,0,2,4.0,1,3.0,3,5.0,0,1,0,1.0,2,23686.0
29.0,1,1,6.0,2,1,2,4.0,0,5.0,1,2.0,1,1,0,0.0,1,17319.0
24.0,0,3,8.0,2,1,3,4.0,0,4.0,2,3.0,1,5,1,2.0,1,19901.0
20.0,1,1,32.0,2,1,3,2.0,0,3.0,3,3.0,1,5,1,1.0,1,21672.0
24.0,1,1,27.0,1,2,2,4.0,0,5.0,1,1.0,0,3,0,0.0,1,17296.0
34.0,1,3,16.0,2,1,2,3.0,0,3.0,0,2.0,1,2,0,1.0,1,17220.0
35.0,0,2,30.0,2,1,3,4.0,3,5.0,1,2.0,1,3,1,1.0,3,28628.0
29.0,1,1,10.0,3,1,4,4.0,3,4.0,1,2.0,0,4,0,1.0,3,26333.0
45.0,1,1,17.0,2,2,4,4.0,0,3.0,3,3.0,1,3,1,3.0,1,21614.0
37.0,1,1,21.0,2,2,4,4.0,1,3.0,0,2.0,1,5,1,3.0,2,25264.0
28.0,1,1,9.0,2,1,3,4.0,0,5.0,1,3.0,0,3,0,2.0,1,21019.0
44.0,1,1,15.0,2,2,3,3.0,0,5.0,1,2.0,1,3,1,0.0,1,17559.0
25.0,0,2,17.0,3,2,3,4.0,0,3.0,1,2.0,0,4,1,2.0,1,20823.0
38.0,1,2,13.0,2,2,4,4.0,0,5.0,1,6.0,1,1,0,3.0,1,20751.0
32.0,0,3,14.0,3,0,2,3.0,3,3.0,3,2.0,0,4,1,1.0,3,23998.0
38.0,1,3,15.0,3,2,3,4.0,0,4.0,1,1.0,0,4,0,2.0,1,17899.0
43.0,1,1,24.0,2,0,3,3.0,1,5.0,3,5.0,1,2,0,1.0,2,25223.0
47.0,1,1,9.0,1,2,3,4.0,1,3.0,1,4.0,0,2,1,1.0,2,26057.0
41.0,1,3,29.0,3,2,4,5.0,1,3.0,0,4.0,1,3,1,2.0,2,25058.0
30.0,1,3,17.0,2,2,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21320.0
47.0,1,1,8.0,2,1,2,3.0,4,3.0,0,2.0,1,4,1,0.0,0,31752.0
29.0,1,3,16.0,3,2,2,4.0,1,3.0,2,1.0,0,4,1,0.0,2,20869.0
28.0,0,3,15.0,3,2,3,4.0,1,3.0,1,2.0,0,3,1,2.0,2,23020.0
58.0,1,3,36.0,3,2,3,5.0,4,3.0,1,5.0,0,3,1,1.0,0,32796.0
35.0,1,3,9.0,2,2,3,3.0,3,3.0,1,7.0,0,5,0,1.0,3,22823.0
30.0,1,1,7.0,2,1,3,5.0,0,5.0,1,3.0,1,1,0,1.0,1,20997.0
57.0,0,1,16.0,3,1,4,4.0,0,3.0,0,4.0,0,2,0,1.0,1,21620.0
35.0,0,3,26.0,3,2,4,3.0,1,3.0,3,2.0,1,2,1,3.0,2,23982.0
46.0,1,3,11.0,2,1,2,4.0,1,5.0,1,6.0,1,4,0,1.0,2,23684.0
21.0,0,3,16.0,3,1,3,4.0,0,3.0,2,3.0,1,4,1,1.0,1,21001.0
46.0,1,3,8.0,3,1,3,3.0,4,5.0,0,1.0,0,2,1,0.0,0,32048.0
45.0,0,1,7.0,3,2,3,4.0,0,4.0,1,3.0,1,3,1,2.0,1,21020.0
34.0,1,1,8.0,2,2,3,4.0,0,3.0,1,4.0,0,5,1,2.0,1,17768.0
59.0,1,1,9.0,3,1,2,2.0,0,5.0,0,5.0,1,2,1,1.0,1,17670.0
39.0,1,1,9.0,3,2,4,4.0,0,3.0,0,8.0,1,4,0,1.0,1,21735.0
29.0,1,2,15.0,3,2,4,5.0,0,3.0,1,3.0,0,2,0,2.0,1,23614.0
39.0,0,1,6.0,2,2,3,3.0,1,3.0,1,2.0,1,5,1,2.0,2,21472.0
30.0,1,1,7.0,2,1,4,4.0,0,3.0,1,3.0,0,2,0,3.0,1,22438.0
27.0,1,1,28.0,3,2,3,4.0,0,3.0,1,3.0,0,5,1,2.0,1,21055.0
50.0,1,1,27.0,3,1,4,4.0,1,5.0,0,3.0,0,2,1,3.0,2,25245.0
53.0,1,3,8.0,3,2,2,3.0,4,3.0,1,7.0,0,3,1,0.0,0,29852.0
40.0,1,1,7.0,3,2,3,3.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0
20.0,1,1,16.0,2,2,3,4.0,0,5.0,2,3.0,0,3,0,1.0,1,21230.0
48.0,1,1,6.0,2,1,2,4.0,4,5.0,0,1.0,0,4,0,1.0,0,30402.0
34.0,0,1,13.0,2,2,3,5.0,1,3.0,2,2.0,1,5,1,0.0,2,21074.0
22.0,0,1,17.0,2,1,3,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21303.0
41.0,1,1,9.0,3,1,3,5.0,0,3.0,2,2.0,1,3,1,2.0,1,21020.0
29.0,1,1,31.0,1,1,3,4.0,0,4.0,0,6.0,0,3,0,2.0,1,17546.0
34.0,1,1,15.0,3,0,2,4.0,3,4.0,3,2.0,0,2,1,1.0,3,23621.0
40.0,1,1,7.0,3,2,3,2.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0
60.0,1,3,32.0,2,0,3,4.0,3,5.0,3,2.0,0,3,1,1.0,3,26315.0
33.0,1,3,14.0,2,2,2,3.0,1,5.0,1,3.0,0,5,1,0.0,2,21392.0
58.0,1,1,8.0,2,2,2,3.0,2,4.0,2,1.0,1,3,1,1.0,4,34246.0
31.0,1,3,8.0,2,2,2,3.0,0,3.0,1,1.0,0,4,1,0.0,1,18067.0
44.0,0,1,35.0,3,1,4,2.0,0,3.0,3,6.0,0,3,0,3.0,1,23417.0
33.0,0,3,9.0,2,1,4,4.0,0,5.0,1,3.0,0,3,1,1.0,1,21505.0
34.0,0,1,10.0,2,1,3,4.0,0,3.0,0,3.0,1,5,1,2.0,1,21587.0
40.0,1,2,10.0,2,1,3,3.0,1,4.0,0,2.0,0,2,1,1.0,2,25067.0
53.0,1,3,8.0,2,1,3,4.0,4,3.0,1,3.0,0,3,0,0.0,0,30427.0
32.0,1,1,8.0,3,1,3,3.0,0,4.0,1,2.0,0,4,0,1.0,1,17370.0
42.0,0,3,7.0,3,1,4,4.0,1,5.0,1,2.0,0,3,0,2.0,2,22781.0
35.0,1,1,12.0,2,2,2,5.0,1,3.0,3,2.0,0,5,1,0.0,2,21646.0
28.0,1,1,27.0,3,2,2,3.0,0,3.0,0,2.0,0,2,0,0.0,1,17713.0
61.0,0,3,35.0,3,1,4,5.0,3,5.0,0,6.0,0,2,1,1.0,3,28944.0
22.0,1,1,14.0,3,1,3,3.0,0,5.0,1,2.0,1,3,0,1.0,1,17398.0
23.0,1,1,10.0,3,2,2,2.0,0,5.0,0,3.0,0,4,0,1.0,1,17819.0
39.0,1,3,10.0,2,2,4,4.0,3,3.0,1,2.0,0,1,1,2.0,3,29287.0
33.0,1,1,14.0,2,2,2,1.0,0,5.0,1,7.0,0,3,1,1.0,1,18143.0
35.0,0,1,8.0,3,2,2,3.0,1,3.0,1,3.0,0,3,0,1.0,2,20762.0
53.0,1,1,14.0,2,2,3,4.0,3,4.0,2,2.0,0,3,1,2.0,3,29123.0
49.0,1,1,6.0,1,1,2,4.0,4,3.0,2,1.0,1,3,0,0.0,0,28964.0
43.0,1,1,20.0,2,2,3,3.0,4,5.0,1,7.0,0,5,1,1.0,0,32159.0
55.0,1,2,26.0,3,2,3,4.0,3,4.0,1,4.0,0,3,1,2.0,3,29403.0
27.0,1,1,9.0,3,2,3,2.0,1,3.0,1,3.0,0,3,1,2.0,2,24150.0
33.0,1,1,12.0,2,2,4,2.0,0,4.0,1,2.0,1,1,1,3.0,1,21976.0
33.0,1,1,13.0,3,2,2,3.0,3,3.0,0,1.0,0,4,0,0.0,3,26691.0
53.0,1,3,12.0,2,2,4,4.0,3,4.0,3,2.0,1,4,1,2.0,3,27124.0
30.0,0,3,27.0,1,1,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,20835.0
46.0,0,1,14.0,2,2,4,3.0,1,3.0,0,6.0,0,2,0,3.0,2,25112.0
46.0,1,3,16.0,2,1,3,3.0,3,4.0,1,6.0,0,1,0,2.0,3,22314.0
35.0,1,1,14.0,2,2,4,4.0,1,3.0,1,3.0,0,3,0,1.0,2,21263.0
46.0,1,3,15.0,3,2,2,3.0,3,3.0,1,5.0,0,3,0,1.0,3,25096.0
18.0,0,3,11.0,3,2,3,3.0,0,4.0,2,2.0,1,4,1,0.0,1,16878.0
32.0,1,1,8.0,2,2,3,3.0,0,4.0,2,2.0,0,3,1,1.0,1,16393.0
20.0,1,1,9.0,2,2,2,4.0,0,3.0,2,2.0,0,3,0,1.0,1,18033.0
27.0,0,1,16.0,2,2,2,3.0,3,5.0,1,2.0,0,3,0,1.0,3,23793.0
24.0,1,3,14.0,2,2,3,4.0,0,3.0,1,3.0,1,1,1,1.0,1,20953.0
30.0,0,1,10.0,1,2,2,3.0,0,3.0,2,1.0,1,4,1,0.0,1,17285.0
44.0,1,1,13.0,3,1,2,3.0,2,3.0,1,1.0,1,4,1,1.0,4,34049.0
38.0,1,1,23.0,2,1,3,4.0,3,3.0,1,1.0,0,1,1,2.0,3,23823.0
40.0,0,3,30.0,2,0,3,1.0,4,4.0,3,5.0,1,3,1,0.0,0,28194.0
23.0,1,1,18.0,3,1,3,4.0,0,4.0,1,3.0,0,1,1,2.0,1,20922.0
27.0,1,1,8.0,1,2,2,3.0,0,4.0,1,2.0,0,4,1,1.0,1,17226.0
30.0,0,1,15.0,3,2,3,3.0,1,5.0,1,2.0,0,2,0,1.0,2,18072.0
21.0,0,3,6.0,1,1,2,4.0,0,4.0,2,2.0,1,5,1,1.0,1,17174.0
42.0,1,1,26.0,2,2,3,4.0,1,5.0,1,4.0,0,2,1,1.0,2,21750.0
34.0,1,1,11.0,3,1,3,5.0,0,4.0,1,8.0,0,4,0,2.0,1,21300.0
35.0,1,1,29.0,2,2,2,4.0,1,3.0,0,4.0,1,4,1,1.0,2,20916.0
33.0,1,1,6.0,2,1,2,4.0,1,3.0,3,1.0,0,4,0,0.0,2,21949.0
29.0,0,3,26.0,1,1,2,3.0,0,3.0,0,2.0,0,3,0,1.0,1,17157.0
32.0,0,1,6.0,2,1,3,4.0,0,4.0,1,7.0,0,3,0,2.0,1,17332.0
41.0,1,1,9.0,2,2,4,4.0,1,3.0,3,3.0,0,3,1,3.0,2,23339.0
37.0,1,1,12.0,3,2,2,2.0,1,5.0,1,5.0,1,3,1,1.0,2,20974.0
38.0,0,1,29.0,2,2,2,4.0,3,3.0,3,1.0,0,3,1,0.0,3,24526.0
31.0,1,3,9.0,1,2,4,4.0,0,4.0,0,3.0,0,3,1,3.0,1,21154.0
24.0,0,1,10.0,2,2,2,4.0,0,3.0,1,1.0,0,3,0,1.0,1,18162.0
35.0,0,3,6.0,3,0,3,3.0,3,3.0,3,2.0,0,5,1,0.0,3,23789.0
33.0,1,1,9.0,1,2,3,5.0,1,5.0,2,6.0,0,4,0,2.0,2,20854.0
59.0,1,2,12.0,3,2,2,3.0,0,3.0,1,1.0,0,4,0,0.0,1,17267.0
34.0,1,3,15.0,2,2,3,4.0,1,5.0,1,4.0,0,5,1,1.0,2,25070.0
51.0,1,1,31.0,2,2,4,4.0,4,3.0,0,5.0,1,4,0,1.0,0,32651.0
26.0,1,3,14.0,1,2,2,4.0,1,5.0,2,7.0,0,3,1,1.0,2,20326.0
45.0,0,1,13.0,2,2,3,3.0,3,5.0,1,2.0,0,1,1,0.0,3,20210.0
28.0,1,1,30.0,2,2,2,4.0,0,3.0,2,6.0,1,2,0,0.0,1,17028.0
30.0,0,1,17.0,2,1,4,4.0,0,4.0,1,2.0,0,5,0,1.0,1,21969.0
39.0,0,1,13.0,3,1,4,6.0,1,3.0,1,2.0,1,2,0,3.0,2,24007.0
28.0,1,1,25.0,3,2,3,4.0,0,5.0,0,2.0,0,3,1,2.0,1,18196.0
19.0,1,3,11.0,2,2,3,3.0,3,4.0,2,1.0,1,4,1,0.0,3,17994.0
31.0,1,3,12.0,3,1,2,5.0,1,3.0,1,3.0,0,2,0,1.0,2,24796.0
26.0,1,3,33.0,3,0,3,4.0,1,3.0,3,3.0,0,4,0,1.0,2,24858.0
34.0,1,1,7.0,2,2,4,4.0,0,3.0,3,3.0,1,3,1,1.0,1,21364.0
30.0,1,1,34.0,3,1,3,3.0,1,3.0,1,2.0,0,3,1,2.0,2,20775.0
46.0,1,1,16.0,2,2,3,4.0,1,4.0,1,2.0,0,4,1,1.0,2,21026.0
35.0,1,1,8.0,2,2,2,4.0,3,4.0,1,3.0,0,4,1,0.0,3,25274.0
35.0,1,1,26.0,2,1,3,5.0,0,3.0,1,3.0,0,4,1,2.0,1,21607.0
31.0,0,1,12.0,2,2,4,5.0,0,3.0,1,2.0,0,5,0,1.0,1,22439.0
32.0,0,3,7.0,2,1,3,4.0,0,4.0,2,3.0,1,5,1,2.0,1,20980.0
39.0,1,1,6.0,2,1,3,4.0,4,3.0,0,2.0,0,3,0,1.0,0,27742.0
46.0,1,1,13.0,2,2,3,4.0,3,5.0,0,6.0,1,3,0,1.0,3,31923.0
27.0,0,1,7.0,3,1,4,5.0,0,3.0,1,3.0,0,2,1,1.0,1,20685.0
36.0,1,1,14.0,2,2,4,4.0,0,4.0,3,3.0,1,3,1,2.0,1,24041.0
35.0,1,3,10.0,2,0,3,6.0,1,3.0,3,7.0,0,1,1,1.0,2,24707.0
32.0,1,3,14.0,2,2,3,5.0,0,3.0,1,5.0,0,4,1,2.0,1,21007.0
59.0,1,1,8.0,2,1,3,4.0,4,3.0,2,4.0,1,5,1,0.0,0,28726.0
23.0,1,1,26.0,3,2,4,4.0,0,3.0,1,3.0,0,1,1,1.0,1,21001.0
33.0,1,3,11.0,3,1,2,3.0,0,3.0,2,2.0,1,2,1,0.0,1,17851.0
30.0,1,1,9.0,2,2,4,4.0,0,4.0,0,2.0,0,4,0,1.0,1,21381.0
35.0,0,3,26.0,3,2,4,2.0,1,3.0,3,2.0,1,1,0,1.0,2,23982.0
29.0,0,1,6.0,2,2,3,1.0,1,3.0,3,1.0,1,3,0,1.0,2,21294.0
38.0,1,1,26.0,2,2,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,24446.0
36.0,1,2,15.0,1,2,4,4.0,0,3.0,3,3.0,0,5,0,2.0,1,23001.0
34.0,0,1,7.0,3,2,3,5.0,0,3.0,1,3.0,0,3,0,1.0,1,20686.0
20.0,1,1,17.0,3,1,3,4.0,0,5.0,2,2.0,1,3,0,1.0,1,17600.0
36.0,0,1,18.0,3,2,4,5.0,3,5.0,1,4.0,1,5,1,3.0,3,28562.0
31.0,0,3,26.0,3,1,2,3.0,1,3.0,0,2.0,0,2,1,0.0,2,21932.0
54.0,0,3,9.0,3,1,3,5.0,3,4.0,0,4.0,0,2,0,2.0,3,26203.0
36.0,1,3,17.0,3,1,3,4.0,1,3.0,1,5.0,0,1,1,1.0,2,21652.0
29.0,1,3,9.0,3,1,3,4.0,1,4.0,1,3.0,1,3,1,2.0,2,23457.0
60.0,0,3,7.0,2,0,3,5.0,1,3.0,3,2.0,0,5,1,1.0,2,24151.0
41.0,1,1,12.0,3,2,3,4.0,1,4.0,2,7.0,1,3,1,2.0,2,21032.0
36.0,1,3,15.0,2,1,4,4.0,0,3.0,1,3.0,0,3,1,3.0,1,21250.0
37.0,1,1,20.0,2,1,3,3.0,0,5.0,1,2.0,0,4,1,0.0,1,18034.0
39.0,0,1,30.0,2,2,3,5.0,3,3.0,3,2.0,0,3,1,1.0,3,28204.0
29.0,1,3,29.0,2,1,2,4.0,3,5.0,0,2.0,0,3,0,0.0,3,22336.0
57.0,1,1,16.0,3,2,3,4.0,4,3.0,0,2.0,0,4,0,1.0,0,29781.0
40.0,1,1,7.0,2,1,4,5.0,4,3.0,1,3.0,0,3,1,1.0,0,31420.0
40.0,1,1,13.0,3,2,4,4.0,0,5.0,0,2.0,1,2,1,2.0,1,21082.0
57.0,1,1,21.0,2,1,4,4.0,0,4.0,1,2.0,1,5,1,1.0,1,23641.0
33.0,1,1,9.0,3,0,4,2.0,1,3.0,3,2.0,0,3,0,1.0,2,23733.0
35.0,1,1,7.0,2,2,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,21369.0
49.0,1,3,9.0,3,2,3,2.0,1,4.0,1,5.0,0,3,0,2.0,2,26798.0
39.0,1,1,9.0,2,2,3,4.0,1,3.0,0,2.0,0,2,0,2.0,2,25231.0
35.0,1,1,11.0,1,2,3,3.0,3,4.0,3,1.0,0,3,1,1.0,3,23095.0
34.0,1,1,26.0,1,1,2,1.0,0,3.0,0,1.0,0,1,1,0.0,1,17585.0
30.0,1,3,14.0,2,2,3,3.0,3,3.0,1,6.0,0,3,1,0.0,3,22264.0
59.0,1,3,17.0,3,2,3,4.0,4,3.0,2,2.0,0,3,0,2.0,0,32550.0
29.0,1,3,16.0,3,1,2,4.0,1,4.0,1,2.0,1,5,1,0.0,2,23268.0
34.0,0,1,16.0,1,2,3,4.0,1,3.0,1,2.0,0,4,1,1.0,2,20063.0
43.0,1,1,9.0,2,2,4,5.0,1,3.0,3,5.0,0,2,0,2.0,2,25459.0
25.0,0,1,16.0,2,2,3,5.0,0,4.0,1,3.0,0,5,1,1.0,1,21372.0
41.0,0,1,16.0,2,2,3,4.0,1,3.0,1,5.0,0,3,1,1.0,2,22653.0
56.0,1,3,20.0,3,2,3,2.0,4,3.0,2,8.0,1,3,1,2.0,0,32373.0
54.0,1,1,13.0,2,2,3,4.0,1,3.0,2,4.0,0,5,1,1.0,2,21128.0
30.0,1,1,6.0,2,2,2,4.0,1,3.0,0,2.0,1,2,1,1.0,2,20126.0
49.0,1,1,14.0,2,1,2,3.0,3,4.0,0,5.0,0,4,0,0.0,3,22403.0
27.0,0,3,26.0,2,0,2,3.0,1,3.0,3,2.0,0,1,1,1.0,2,24981.0
37.0,1,3,16.0,2,1,2,4.0,1,3.0,1,3.0,1,4,0,0.0,2,21694.0
31.0,1,3,34.0,3,2,4,4.0,1,3.0,1,2.0,0,3,1,3.0,2,23982.0
37.0,0,1,15.0,2,1,4,3.0,3,5.0,0,2.0,0,3,0,1.0,3,30391.0
28.0,1,1,10.0,3,2,3,5.0,0,3.0,2,2.0,0,2,0,1.0,1,20723.0
27.0,1,1,13.0,2,1,4,4.0,0,3.0,1,3.0,1,1,0,2.0,1,21337.0
41.0,1,1,20.0,2,2,2,3.0,0,3.0,1,5.0,0,4,1,1.0,1,17451.0
30.0,1,3,9.0,3,2,4,5.0,1,4.0,0,4.0,0,4,0,2.0,2,25322.0
31.0,1,2,16.0,2,2,3,4.0,1,3.0,1,2.0,1,3,1,2.0,2,25025.0
30.0,1,3,13.0,3,2,2,3.0,0,4.0,2,1.0,0,1,0,0.0,1,17983.0
37.0,1,1,13.0,3,2,1,3.0,3,3.0,2,5.0,0,2,0,0.0,3,28664.0
39.0,1,3,10.0,2,2,4,4.0,3,3.0,1,2.0,0,2,1,2.0,3,29287.0
30.0,1,1,22.0,2,1,4,6.0,0,3.0,0,2.0,1,5,1,1.0,1,20846.0
41.0,1,1,9.0,3,1,4,4.0,0,3.0,1,4.0,0,1,1,2.0,1,20679.0
34.0,1,3,7.0,3,2,3,2.0,1,5.0,1,3.0,0,4,0,1.0,2,22715.0
53.0,1,1,30.0,3,2,2,1.0,3,3.0,1,4.0,0,3,0,1.0,3,22005.0
44.0,0,1,8.0,3,2,2,3.0,3,3.0,3,6.0,1,1,0,1.0,3,25209.0
30.0,1,1,13.0,3,2,2,4.0,0,4.0,1,2.0,0,5,0,0.0,1,17141.0
37.0,1,3,9.0,2,2,2,3.0,3,3.0,3,3.0,0,3,0,0.0,3,22428.0
46.0,1,1,19.0,2,2,2,3.0,1,4.0,2,7.0,0,4,1,0.0,2,20562.0
43.0,1,1,31.0,3,2,3,4.0,3,5.0,1,3.0,1,1,1,1.0,3,26084.0
27.0,1,1,20.0,2,2,2,3.0,0,5.0,0,2.0,1,4,1,0.0,1,17235.0
27.0,1,1,10.0,2,2,3,3.0,0,3.0,1,2.0,0,4,1,1.0,1,17517.0
36.0,1,1,14.0,1,1,2,3.0,3,3.0,1,2.0,0,4,1,0.0,3,25096.0
45.0,1,2,7.0,3,2,4,5.0,3,5.0,0,2.0,0,4,1,1.0,3,29160.0
49.0,1,1,22.0,3,1,3,3.0,0,5.0,1,5.0,1,1,1,1.0,1,17587.0
46.0,0,1,14.0,2,2,4,4.0,3,5.0,1,3.0,0,1,1,1.0,3,23888.0
26.0,1,1,12.0,2,1,3,3.0,0,3.0,0,2.0,1,2,0,0.0,1,17659.0
29.0,1,1,31.0,2,2,3,5.0,0,3.0,2,7.0,1,2,0,1.0,1,20706.0
58.0,1,1,27.0,3,1,3,3.0,1,4.0,1,5.0,0,3,1,1.0,2,25008.0
